sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR12011910	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011910_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011910_2.fastq.gz
SRR12011911	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011911_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011911_2.fastq.gz
SRR12011912	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011912_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011912_2.fastq.gz
SRR12011914	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011914_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011914_2.fastq.gz
SRR12011915	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011915_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011915_2.fastq.gz
SRR12011916	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011916_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011916_2.fastq.gz
SRR12011917	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011917_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011917_2.fastq.gz
SRR12011918	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011918_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011918_2.fastq.gz
SRR12011919	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011919_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011919_2.fastq.gz
SRR12011920	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011920_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011920_2.fastq.gz
SRR12011921	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011921_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011921_2.fastq.gz
SRR12011922	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011922_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011922_2.fastq.gz
SRR12011923	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011923_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011923_2.fastq.gz
SRR12011924	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011924_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011924_2.fastq.gz
SRR12011925	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011925_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011925_2.fastq.gz
SRR12011926	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011926_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011926_2.fastq.gz
SRR12011927	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011927_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011927_2.fastq.gz
SRR12011928	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011928_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011928_2.fastq.gz
SRR12011929	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011929_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011929_2.fastq.gz
SRR12011930	SRP267276	ELIASSON_2021	AD_animal_MANURE_2020	MANURE					PAIRED-END		/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011930_1.fastq.gz	/home/ubuntu/biogas/samples/ELIASSON_2021/SRR12011930_2.fastq.gz
SRR14300739	SRP315877	SINGH_2021	C5-24_S2_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300739_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300739_2.fastq.gz
SRR14300740	SRP315877	SINGH_2021	C5-25_S3_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300740_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300740_2.fastq.gz
SRR14300742	SRP315877	SINGH_2021	C6-65_S102_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300742_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300742_2.fastq.gz
SRR14300744	SRP315877	SINGH_2021	C5-27_S5_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300744_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300744_2.fastq.gz
SRR14300750	SRP315877	SINGH_2021	C5-33_S11_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300750_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300750_2.fastq.gz
SRR14300757	SRP315877	SINGH_2021	C5-39_S17_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300757_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300757_2.fastq.gz
SRR14300759	SRP315877	SINGH_2021	C5-41_S19_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300759_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300759_2.fastq.gz
SRR14300760	SRP315877	SINGH_2021	C5-42_S20_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300760_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300760_2.fastq.gz
SRR14300764	SRP315877	SINGH_2021	C6-58_S95_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300764_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300764_2.fastq.gz
SRR14300772	SRP315877	SINGH_2021	C5-53_S31_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300772_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300772_2.fastq.gz
SRR14300773	SRP315877	SINGH_2021	C5-54_S32_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300773_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300773_2.fastq.gz
SRR14300775	SRP315877	SINGH_2021	C6-59_S96_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300775_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300775_2.fastq.gz
SRR14300777	SRP315877	SINGH_2021	C5-57_S35_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300777_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300777_2.fastq.gz
SRR14300778	SRP315877	SINGH_2021	C5-58_S36_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300778_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300778_2.fastq.gz
SRR14300779	SRP315877	SINGH_2021	C5-59_S37_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300779_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300779_2.fastq.gz
SRR14300780	SRP315877	SINGH_2021	C6-01_S38_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300780_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300780_2.fastq.gz
SRR14300781	SRP315877	SINGH_2021	C6-02_S39_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300781_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300781_2.fastq.gz
SRR14300782	SRP315877	SINGH_2021	C6-03_S40_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300782_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300782_2.fastq.gz
SRR14300783	SRP315877	SINGH_2021	C6-04_S41_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300783_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300783_2.fastq.gz
SRR14300784	SRP315877	SINGH_2021	C6-05_S42_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300784_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300784_2.fastq.gz
SRR14300785	SRP315877	SINGH_2021	C6-06_S43_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300785_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300785_2.fastq.gz
SRR14300786	SRP315877	SINGH_2021	C6-60_S97_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300786_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300786_2.fastq.gz
SRR14300787	SRP315877	SINGH_2021	C6-07_S44_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300787_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300787_2.fastq.gz
SRR14300790	SRP315877	SINGH_2021	C6-10_S47_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300790_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300790_2.fastq.gz
SRR14300791	SRP315877	SINGH_2021	C6-11_S48_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300791_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300791_2.fastq.gz
SRR14300795	SRP315877	SINGH_2021	C6-15_S52_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300795_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300795_2.fastq.gz
SRR14300796	SRP315877	SINGH_2021	C6-16_S53_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300796_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300796_2.fastq.gz
SRR14300797	SRP315877	SINGH_2021	C6-61_S98_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300797_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300797_2.fastq.gz
SRR14300798	SRP315877	SINGH_2021	C6-66_S103_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300798_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300798_2.fastq.gz
SRR14300800	SRP315877	SINGH_2021	C2-20_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300800_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300800_2.fastq.gz
SRR14300801	SRP315877	SINGH_2021	C2-21_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300801_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300801_2.fastq.gz
SRR14300816	SRP315877	SINGH_2021	C2-35_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300816_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300816_2.fastq.gz
SRR14300817	SRP315877	SINGH_2021	C2-36_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300817_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300817_2.fastq.gz
SRR14300822	SRP315877	SINGH_2021	C2-40_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300822_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300822_2.fastq.gz
SRR14300823	SRP315877	SINGH_2021	C2-41_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300823_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300823_2.fastq.gz
SRR14300824	SRP315877	SINGH_2021	C2-42_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300824_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300824_2.fastq.gz
SRR14300825	SRP315877	SINGH_2021	C2-43_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300825_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300825_2.fastq.gz
SRR14300827	SRP315877	SINGH_2021	C2-45_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300827_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300827_2.fastq.gz
SRR14300828	SRP315877	SINGH_2021	C2-46_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300828_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300828_2.fastq.gz
SRR14300829	SRP315877	SINGH_2021	C2-47_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300829_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300829_2.fastq.gz
SRR14300830	SRP315877	SINGH_2021	C2-48_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300830_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300830_2.fastq.gz
SRR14300832	SRP315877	SINGH_2021	C6-35_S72_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300832_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300832_2.fastq.gz
SRR14300834	SRP315877	SINGH_2021	C2-51_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300834_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300834_2.fastq.gz
SRR14300835	SRP315877	SINGH_2021	C2-52_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300835_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300835_2.fastq.gz
SRR14300836	SRP315877	SINGH_2021	C2-53_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300836_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300836_2.fastq.gz
SRR14300837	SRP315877	SINGH_2021	C2-54_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300837_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300837_2.fastq.gz
SRR14300838	SRP315877	SINGH_2021	C2-55_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300838_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300838_2.fastq.gz
SRR14300839	SRP315877	SINGH_2021	C2-56_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300839_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300839_2.fastq.gz
SRR14300840	SRP315877	SINGH_2021	C2-57_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300840_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300840_2.fastq.gz
SRR14300841	SRP315877	SINGH_2021	C2-58_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300841_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300841_2.fastq.gz
SRR14300842	SRP315877	SINGH_2021	C2-59_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300842_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300842_2.fastq.gz
SRR14300844	SRP315877	SINGH_2021	C6-63_S100_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300844_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300844_2.fastq.gz
SRR14300845	SRP315877	SINGH_2021	C2-60_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300845_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300845_2.fastq.gz
SRR14300848	SRP315877	SINGH_2021	C2-63_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300848_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300848_2.fastq.gz
SRR14300849	SRP315877	SINGH_2021	C2-64_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300849_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300849_2.fastq.gz
SRR14300850	SRP315877	SINGH_2021	C2-66_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300850_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300850_2.fastq.gz
SRR14300851	SRP315877	SINGH_2021	C2-65_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300851_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300851_2.fastq.gz
SRR14300852	SRP315877	SINGH_2021	C2-67_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300852_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300852_2.fastq.gz
SRR14300853	SRP315877	SINGH_2021	C2-68_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300853_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300853_2.fastq.gz
SRR14300854	SRP315877	SINGH_2021	C2-69_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300854_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300854_2.fastq.gz
SRR14300855	SRP315877	SINGH_2021	C6-37_S74_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300855_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300855_2.fastq.gz
SRR14300856	SRP315877	SINGH_2021	C2-70_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300856_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300856_2.fastq.gz
SRR14300857	SRP315877	SINGH_2021	C2-71_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300857_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300857_2.fastq.gz
SRR14300858	SRP315877	SINGH_2021	C2-72_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300858_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300858_2.fastq.gz
SRR14300859	SRP315877	SINGH_2021	C2-73_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300859_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300859_2.fastq.gz
SRR14300860	SRP315877	SINGH_2021	C2-74_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300860_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300860_2.fastq.gz
SRR14300862	SRP315877	SINGH_2021	C2-75_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300862_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300862_2.fastq.gz
SRR14300472	SRP315877	SINGH_2021	C2-77_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300472_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300472_2.fastq.gz
SRR14300473	SRP315877	SINGH_2021	C2-78_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300473_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300473_2.fastq.gz
SRR14300474	SRP315877	SINGH_2021	C2-79_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300474_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300474_2.fastq.gz
SRR14300475	SRP315877	SINGH_2021	C6-38_S75_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300475_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300475_2.fastq.gz
SRR14300476	SRP315877	SINGH_2021	C2-80_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300476_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300476_2.fastq.gz
